;商品コード,商品名,システム区分,マスター区分,在庫管理,実績管理,単位,入数,規格・型番,色,ｻｲｽﾞ,商品区分１コード,商品区分２コード,商品区分３コード,商品区分４コード,商品区分５コード,税区分,税込区分,単価小数桁,数量小数桁,標準価格,原価,売価１,売価２,売価３,売価４,売価５,倉庫コード,主仕入先コード,在庫単価,仕入単価,売上計算式,仕入計算式,商品項目１,商品項目２,商品項目３,使用区分,商品ｺｰﾄﾞ2,商品ｺｰﾄﾞ3,入数小数桁,箱数小数桁,数量端数,有効期間開始日,有効期間終了日,コメント,商品名２,単位区分２入数,単位区分２単位,単位区分２単位コメント,単位区分３入数,単位区分３単位,単位区分３単位コメント,単位区分４入数,単位区分４単位,単位区分４単位コメント,単位区分５入数,単位区分５単位,単位区分５単位コメント,売上単位区分,仕入単位区分,ロット管理,仕入税込区分,売上税種別,仕入税種別,税種別切替
013115,SANWA（液晶ﾓﾆﾀｱｰﾑ）/CR-LA701,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,39800,27860,39800,39800,31840,0,0,0000,,21890,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013116,ﾊﾞｯﾌｧﾛｰ(無線LANﾙｰﾀｰ)WZR-HP-AG300H/U,0,0,0,0,,0,,,,0001,0097,0097,0000,0000,2,0,0,0,16800,11760,16800,16800,13440,0,0,0000,,12842,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013117,CANON PIXUS iP4830/4496B001,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,21450,15015,21450,21450,17160,0,0,0000,,14300,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013118,I/ODATA(17型ｱﾅﾛｸﾞ液晶)LCD-A177GEB,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,20850,14600,20850,20850,16680,0,0,0000,,12432,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013119,ｳｲﾙｽﾊﾞｽﾀｰ2011　ｸﾗｳﾄﾞ3年版(廃盤,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,12800,8960,12800,12800,10240,0,0,0000,,9963,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013120,ﾘｺｰ IPSIO SP　C310/NO.0030817776,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,123000,86100,123000,123000,98400,0,0,0000,,79950,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013121,SANWA(4ﾎﾟｰﾄHUB)USB-HUB244BK,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2300,1610,2300,2300,1840,0,0,0000,,1260,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013122,ﾘｺｰ IPSIO SP6310/308668,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,108000,75600,108000,108000,86400,0,0,0000,,70200,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013123,ﾊﾟﾅｿﾆｯｸ ﾚｯﾂﾉｰﾄ/CF-Y9JWMAPS,0,0,0,0,台,0,,,,0001,0002,0097,0000,0104,2,0,0,0,283420,198394,283420,283420,226736,0,0,0000,,188947,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013124,ｸﾚｵ ﾌﾟﾛｱﾄﾗｽSV6 全国版,0,0,0,0,個,0,,,,0005,0001,0097,0000,0000,2,0,0,0,9500,6650,9500,9500,7600,0,0,0000,,6650,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013125,ｸﾚｵ ﾌﾟﾛｱﾄﾗｽSV6 首都圏･中部･関西版,0,0,0,0,個,0,,,,0005,0001,0097,0000,0000,2,0,0,0,8400,5880,8400,8400,6720,0,0,0000,,5880,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013126,ｸﾚｵ筆まめVer.21(通常版)DVD-ROM(廃盤),0,0,0,0,個,0,49-56022-10041-8,,,0005,0001,0097,0000,0000,2,0,0,0,6076,4253,6076,6076,4861,0,0,0000,,4253,0,00,00,0,0,0,1,49-56022-10041-8,49-56022-10041-8,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013127,NECﾘﾗｲﾄｶｰﾄﾞﾘｰﾀﾞ用(廃盤),0,0,0,0,組,0,010169)NECｸﾘｰﾆﾝｸﾞｶｰﾄﾞの後継品,,,0001,0099,0097,0000,0000,2,0,0,0,4500,3150,4500,4500,3600,0,0,0000,,3000,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013128,SANWA(電源延長ｺｰﾄﾞ) TAP-EX202,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,840,588,840,840,672,0,0,0000,,460,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013129,SANWA(複合機ﾜｺﾞﾝ) WG-60,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,14800,10360,14800,14800,11840,0,0,0000,,8140,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013130,ｺﾚｶﾞ(小型CPU自動切替器)CG-PC2KDLMCA,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,23800,16660,23800,23800,19040,0,0,0000,,19516,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013131,SHARP LL-W221B,0,0,0,0,台,0,ﾌﾞﾗｯｸ,,,0001,0002,0097,0000,0000,2,0,0,0,30750,21525,30750,30750,24600,0,0,0000,,20500,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013132,ﾊﾞｯﾌｧﾛｰ(ﾒﾓﾘ)D2/N667-2G,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,12900,9030,12900,12900,10320,0,0,0000,,10061,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013133,HP 22ｲﾝﾁﾜｲﾄﾞTFT LA2205wg/NM274AA#ABJ,0,0,0,0,台,0,,,,0030,0002,0097,0000,0000,2,0,0,0,30000,30000,30000,30000,30000,0,0,0000,,25500,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013134,ﾛｼﾞｸｰﾙ(ﾏﾗｿﾝﾏｳｽ)M705r,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,7290,5103,7290,7290,5832,0,0,0000,,4862,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013135,ELECOM(ｷｰﾎﾞｰﾄﾞｶﾊﾞｰ) PKU-FREE4,0,0,0,0,個,0,,,,0001,0097,0024,0000,0000,2,0,0,0,1930,1351,1930,1930,1544,0,0,0000,,1062,1062,00,00,0,0,0,0,,,0,0,0,0,0,2024/6/12価格変更,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013136,ﾊﾟﾅｿﾆｯｸ(ﾊｲﾋﾞｼﾞｮﾝBDﾚｺｰﾀﾞｰ)DMR-BW690-K,0,0,0,0,台,0,,,,0090,0099,0097,0000,0000,2,0,0,0,106230,74361,106230,106230,84984,0,0,0000,,70821,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013137,SANWA(ﾊﾟｿｺﾝﾃﾞｽｸ) HLN-60K,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,16800,11760,16800,16800,13440,0,0,0000,,9240,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013138,保険証OCRﾄﾞﾝｸﾞﾙ交換費用,0,0,1,0,件,0,,,,0030,0001,0090,0000,0000,2,0,0,0,12000,12000,12000,12000,12000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013139,SANWA(OAﾀｯﾌﾟ) TAP-3W10,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2520,1764,2520,2520,2016,0,0,0000,,1320,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013140,ﾊﾞｯﾌｧﾛｰ(無線LANﾙｰﾀｰ)WZR-HP-AG300H,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,13600,9520,13600,13600,10800,0,0,0000,,9250,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013141,CANON LBP3100/2611B005,0,0,0,0,台,0,011882)LBP3000の後継,,,0001,0002,0097,0000,0000,2,0,0,0,22950,16065,22950,22950,18360,0,0,0000,,11305,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013142,SHARP(AQUOS 液晶ﾃﾚﾋﾞ) LC-60DS6-B,0,0,0,0,台,0,,,,0090,0099,0097,0000,0000,2,0,0,0,250000,230000,250000,250000,250000,0,0,0000,,0,230000,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013143,SANWA(光学式ﾏｳｽ) MA-SFHS,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,3000,2100,3000,3000,2400,0,0,0000,,1650,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013144,ﾘｺｰ IPSiO SP3410SF/308568,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,69290,48503,69290,69290,55432,0,0,0000,,46193,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013145,ﾊﾞｯﾌｧﾛｰ(ﾒﾓﾘ)D2/N667-1GX2,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,11700,8190,11700,11700,9360,0,0,0000,,9243,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013146,ﾊﾞｯﾌｧﾛｰ(ﾎﾟｰﾀﾌﾞﾙHDD)HD-PET320U2-WH,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,9000,6300,9000,9000,7200,0,0,0000,,7400,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013147,SANWA(USBLEDﾗｲﾄ)/USB-TOY46,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,1480,1036,1480,1480,1184,0,0,0000,,810,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013148,ﾏｲｸﾛｿﾌﾄ(ﾏｳｽ)/InteliMouseExplorer3.0,0,0,0,0,個,0,B75-00123,,,0001,0097,0097,0000,0000,2,0,0,0,3800,2660,3800,3800,3040,0,0,0000,,2850,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013149,I/ODATA(ﾒﾓﾘ)DX667-H1G,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,4900,3430,4900,4900,3920,0,0,0000,,3136,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013150,I/ODATA(ﾒﾓﾘ)DX667-H2G,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,12700,8890,12700,12700,10160,0,0,0000,,8890,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013151,東芝(REGZA 液晶ﾃﾚﾋﾞ) 32R1,0,0,0,0,台,0,別途送料\\2000必要,,,0090,0099,0097,0000,0000,2,0,0,0,116840,81788,116840,116840,93472,0,0,0000,,79894,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013152,APPLE iPod touch 32GB MC544J/A,0,0,0,0,個,0,札幌支店小口購入,,,0001,0099,0097,0000,0000,2,0,0,0,26476,26476,26476,26476,26476,0,0,0000,,26476,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013153,HP 8000 ELITE US E8400/Win7,0,0,0,0,台,0,一括仕入品 ｳﾁﾀﾞｴｽｺSP付(013024)後継,,,0030,0002,0097,0000,0101,2,0,0,0,164500,164500,164500,164500,164500,0,0,0000,,106393,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013154,HP 6000 Pro SF E8400/WinXP ProDG,0,0,0,0,台,0,一括仕入品 ﾒﾓﾘ2Gと5年保守付き,,,0030,0002,0097,0000,0101,2,0,0,0,144000,144000,144000,144000,144000,0,0,0000,,105370,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013155,ﾀﾞｲﾜﾎﾞｳ/6000Pro ｾｯﾄｱｯﾌﾟ料(仕入専用),2,0,1,0,台,0,,,,0001,0037,0097,0000,0000,2,0,0,0,0,3800,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013156,ﾊﾞｯﾌｧﾛｰ(ﾎﾟｰﾀﾌﾞﾙHDD)HD-PXT500U2-BK,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,14600,10220,14600,14600,11680,0,0,0000,,10803,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013157,ﾘｺｰ IPSiO SP C320/308743,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,108000,75600,108000,108000,86400,0,0,0000,,70800,70800,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013158,ﾀﾞｲﾜﾎﾞｳ/WIN7ｾｯﾄｱｯﾌﾟ料(仕入専用),2,0,1,0,台,0,,,,0001,0037,0097,0000,0000,2,0,0,0,0,4500,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013159,CANON PIXUS MG5130/4501B001(終息),0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,26690,18683,26690,26690,21352,0,0,0000,,17793,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013160,ｳﾁﾀﾞｴｽｺ/ﾉｰﾄPCｾｯﾄｱｯﾌﾟ料(仕入専用),2,0,1,0,台,0,,,,0001,0037,0097,0000,0000,2,0,0,0,0,4500,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013161,ﾅﾙｺｰﾑ 達人ﾌﾟﾗｽUPG Ver.3(3)→Ver.4(3),0,0,0,0,本,0,Ver.3LAN3→Ver.4LAN3へのｱｯﾌﾟｸﾞﾚｰﾄﾞ,,,0005,0001,0097,0000,0010,2,0,0,0,30000,21000,30000,30000,24000,0,0,0000,,20400,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013162,I/ODATA(USB DVDﾄﾞﾗｲﾌﾞ)DVRP-UN8X3,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,6900,4830,6900,6900,5520,0,0,0000,,5698,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013163,ELECOM(ｷｰﾎﾞｰﾄﾞ延長ｹｰﾌﾞﾙ)KEK-P215,0,0,0,0,本,0,,,,0001,0097,0097,0000,0000,2,0,0,0,1700,1190,1700,1700,1360,0,0,0000,,850,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013164,SANWA(ﾉｰﾄﾏﾙﾁｶﾊﾞｰ) FA-SMUL2W,0,0,0,0,個,0,,,,0001,0097,0099,0000,0000,2,0,0,0,2580,1806,2580,2580,2064,0,0,0000,,1419,1419,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013165,ﾌﾟﾛｱﾄﾗｽSV6 首都圏･中部･関西版(2～4),0,0,0,0,個,0,ﾗｲｾﾝｽ版(2～4ﾗｲｾﾝｽ),,,0005,0001,0097,0000,0000,2,0,0,0,7000,4900,7000,7000,5600,0,0,0000,,5783,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013166,ELECOM(ﾒﾓﾘ1G)ET667-1GA/RO,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2680,1876,2680,2680,2144,0,0,0000,,1785,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013167,EPSON Endeavor AY301(Core2Duoﾓﾃﾞﾙ),0,0,0,0,台,0,3年保守/送料含む金額/ﾏｳｽ･ｷｰﾎﾞｰﾄﾞなし,,,0001,0002,0097,0000,0103,2,0,0,0,46900,46900,46900,46900,46900,0,0,0000,,46900,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013168,MIC記録ﾒﾃﾞｨｱ,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,5871,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013169,CANON(ﾄﾅｰｶｰﾄﾘｯｼﾞ)CRG-312/1870B003,0,0,0,0,本,0,LBP3100用/1500ﾍﾟｰｼﾞ印刷可,,,0001,0099,0026,0000,0000,2,0,0,0,7000,4900,7000,7000,5600,0,0,0000,120080,4652,4671,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013170,SONY(3.5型FDﾌｫｰﾏｯﾄ済)12MF2HDQDVX,0,0,0,0,個,0,12枚入,,,0001,0099,0097,0000,0000,2,0,0,0,900,630,900,900,720,0,0,0000,,571,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013171,ｺﾚｶﾞ(小型CPU自動切替器) CG-PC2UVMNS,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,3300,2310,3300,3300,2640,0,0,0000,,2859,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013172,ｳﾁﾀﾞｴｽｺ/WIN 7ｾｯﾄｱｯﾌﾟ料(仕入専用),2,0,1,0,台,0,,,,0001,0037,0097,0000,0000,2,0,0,0,0,4500,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013173,HA8000/TS10GQUT11AK-1DNNKTH(39-006),0,0,0,0,個,0,推奨品/ﾌﾛﾝﾄﾄﾞｱｷｯﾄ/ﾒﾓﾘﾎﾞｰﾄﾞ/HDD含む,,,0007,0002,0097,0000,0105,2,0,0,0,343000,240900,343000,343000,274400,0,0,0000,520019,240900,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013174,RTS ﾌﾙﾀｲﾑｻｰﾊﾞｰ保守5年(39-006）,0,0,0,0,,0,,,,0030,0099,0097,0000,0000,2,0,0,0,69000,69000,69000,69000,69000,0,0,0000,,69000,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013175,LAPEC保守契約(9ヶ月)23/4～23/12卸80,1,0,0,0,年,0,,,,0030,0003,0097,0000,0000,2,0,0,0,54000,54000,54000,54000,54000,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013176,ﾘｺｰ(ECﾄﾅｰｶｰﾄﾘｯｼﾞ) ﾀｲﾌﾟ6100H/308678,0,0,0,0,個,0,15000ﾍﾟｰｼﾞ印刷可能/ECﾄﾅｰ,,,0001,0099,0097,0000,0000,2,0,0,0,54000,37800,54000,54000,43200,0,0,0000,350085,37800,37800,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013177,ﾘｺｰ(ECﾄﾅｰｶｰﾄﾘｯｼﾞ) ﾀｲﾌﾟ6100/308677,0,0,0,0,個,0,6000ﾍﾟｰｼﾞ印刷可能/ECﾄﾅｰ,,,0001,0099,0097,0000,0000,2,0,0,0,27000,18900,27000,27000,21600,0,0,0000,350085,18900,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013178,ﾘｺｰ(ECﾄﾅｰｶｰﾄﾘｯｼﾞ) SP3400H/308722,0,0,0,0,個,0,5000ﾍﾟｰｼﾞ印刷可能/SP3410用/ECﾄﾅｰ,,,0001,0099,0097,0000,0000,2,0,0,0,16500,11550,16500,16500,13200,0,0,0000,350085,11550,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013179,ﾘｺｰ IPSiO SP6320/308667,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,128000,89600,128000,128000,102400,0,0,0000,,83200,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013180,ELECOM(LANｹｰﾌﾞﾙ) LD-CT/BU2,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,500,350,500,500,400,0,0,0000,,190,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013181,ELECOM(LAN延長ｺﾈｸﾀ) LD-RJ45JJ5Y2,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,780,546,780,780,624,0,0,0000,,429,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013182,ELECOM(結束ﾍﾞﾙﾄ) LD-CUC13,0,0,0,0,個,0,,,,0001,0099,0097,0000,0000,2,0,0,0,500,350,500,500,400,0,0,0000,,275,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013183,Win7　ｱｯﾌﾟｸﾞﾚｰﾄﾞ作業費,2,0,1,0,台,0,,,,0001,0037,0097,0000,0000,2,0,0,0,0,4800,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013184,HP ProBook 6550b/CT VZ245AV-AABB(7),0,0,0,0,台,0,013077)後継/ｳﾁﾀﾞｴｽｺSP付 推奨品win7DG,,,0030,0002,0097,0000,0102,2,0,0,0,175000,175000,175000,175000,175000,0,0,0000,,100670,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013185,ﾊﾞｯﾌｧﾛｰ(ﾎﾟｰﾀﾌﾞﾙHDD)HD-PET320U2-BK,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,8500,5950,8500,8500,6800,0,0,0000,,6474,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013186,CANON LBP6300/3550B001,0,0,0,0,台,0,,,,0001,0002,0097,0000,0000,2,0,0,0,43800,30660,43800,43800,35040,0,0,0000,,28317,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013187,EPSON Endeavor NJ 3300(win7）,0,0,0,0,台,0,本体1年保守,,,0001,0002,0097,0000,0104,2,0,0,0,78090,78090,78090,78090,78090,0,0,0000,,78090,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013188,電子ﾚｾﾌﾟﾄ請求用 FDﾗﾍﾞﾙ,2,0,0,0,枚,0,,,,0090,0099,0097,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,4,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013189,ﾊﾞｯﾌｧﾛｰ(LANﾎﾞｰﾄﾞ)LGY-PCI-GT,0,0,0,0,個,0,,,,0001,0097,0097,0000,0000,2,0,0,0,2050,1435,2050,2050,1640,0,0,0000,,1393,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013190,日立(内蔵HDD)Deskstar　0S02600,0,0,0,0,台,0,,,,0001,0097,0097,0000,0000,2,0,0,0,7890,5523,7890,7890,6312,0,0,0000,,4608,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013191,APPLE iPad with Wi-Fi 16GB MB292J/A,0,0,0,0,個,0,広島営業所小口購入,,,0001,0099,0097,0000,0000,2,0,0,0,46476,46476,46476,46476,46476,0,0,0000,,46476,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013192,HP Compaq 8100 Elite SF/CT,0,0,0,0,台,0,,,,0030,0002,0097,0000,0103,2,0,0,0,148000,148000,148000,148000,148000,0,0,0000,,132800,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013193,電子ﾚｾﾌﾟﾄ請求用 FD/MF2HD,2,0,0,0,枚,0,,,,0090,0099,0097,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,45,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
013194,電子ﾚｾﾌﾟﾄ請求用 FDﾗﾍﾞﾙ貼付作業費,2,0,0,0,枚,0,,,,0090,0099,0097,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,8,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
